indexx,time,close
2348,2019-08-08T16:30:00-03:00,16185
2349,2019-08-08T17:00:00-03:00,16225
2350,2019-08-08T17:30:00-03:00,16.3725
2351,2019-08-09T10:00:00-03:00,16.11
2352,2019-08-09T10:30:00-03:00,16.0075
2353,2019-08-09T11:00:00-03:00,15.92
2354,2019-08-09T11:30:00-03:00,15.9675
2355,2019-08-09T12:00:00-03:00,15.9325
2356,2019-08-09T12:30:00-03:00,15.9525
2357,2019-08-09T13:00:00-03:00,15.86
2358,2019-08-09T13:30:00-03:00,15845
2359,2019-08-09T14:00:00-03:00,15.9225
2360,2019-08-09T14:30:00-03:00,15.8975
2361,2019-08-09T15:00:00-03:00,15.9275
2362,2019-08-09T15:30:00-03:00,15.89
2363,2019-08-09T16:00:00-03:00,15935
2364,2019-08-09T16:30:00-03:00,15.9425
2365,2019-08-09T17:00:00-03:00,16.0625
2366,2019-08-09T17:30:00-03:00,16.1025
2367,2019-08-12T10:00:00-03:00,15.7
2368,2019-08-12T10:30:00-03:00,15.8225
2369,2019-08-12T11:00:00-03:00,15.6075
2370,2019-08-12T11:30:00-03:00,15785
2371,2019-08-12T12:00:00-03:00,15.5875
2372,2019-08-12T12:30:00-03:00,15.6025
2373,2019-08-12T13:00:00-03:00,15.49
2374,2019-08-12T13:30:00-03:00,15.5125
2375,2019-08-12T14:00:00-03:00,15.5225
2376,2019-08-12T14:30:00-03:00,15475
2377,2019-08-12T15:00:00-03:00,15.3825
2378,2019-08-12T15:30:00-03:00,15385
2379,2019-08-12T16:00:00-03:00,15.4475
2380,2019-08-12T16:30:00-03:00,15.53
2381,2019-08-12T17:00:00-03:00,15625
2382,2019-08-12T17:30:00-03:00,15625
2383,2019-08-13T10:00:00-03:00,16445
2384,2019-08-13T10:30:00-03:00,16.6475
2385,2019-08-13T11:00:00-03:00,16.35
2386,2019-08-13T11:30:00-03:00,16285
2387,2019-08-13T12:00:00-03:00,16115
2388,2019-08-13T12:30:00-03:00,16.1625
2389,2019-08-13T13:00:00-03:00,16.1475
2390,2019-08-13T13:30:00-03:00,16095
2391,2019-08-13T14:00:00-03:00,16035
2392,2019-08-13T14:30:00-03:00,15.99
2393,2019-08-13T15:00:00-03:00,16.0625
2394,2019-08-13T15:30:00-03:00,16.0725
2395,2019-08-13T16:00:00-03:00,16.0825
2396,2019-08-13T16:30:00-03:00,16.0725
2397,2019-08-13T17:00:00-03:00,16015
2398,2019-08-13T17:30:00-03:00,16.0725
2399,2019-08-14T10:00:00-03:00,15.9875
2400,2019-08-14T10:30:00-03:00,16.1
2401,2019-08-14T11:00:00-03:00,15.9225
2402,2019-08-14T11:30:00-03:00,15.9275
2403,2019-08-14T12:00:00-03:00,15.8525
2404,2019-08-14T12:30:00-03:00,15.8875
2405,2019-08-14T13:00:00-03:00,15795
2406,2019-08-14T13:30:00-03:00,15.8275
2407,2019-08-14T14:00:00-03:00,15.7175
2408,2019-08-14T14:30:00-03:00,15.7875
2409,2019-08-14T15:00:00-03:00,15.7525
2410,2019-08-14T15:30:00-03:00,15685
2411,2019-08-14T16:00:00-03:00,15.5875
2412,2019-08-14T16:30:00-03:00,15495
2413,2019-08-14T17:00:00-03:00,15.5925
2414,2019-08-14T17:30:00-03:00,15.6625
2415,2019-08-15T10:00:00-03:00,15.8325
2416,2019-08-15T10:30:00-03:00,15.51
2417,2019-08-15T11:00:00-03:00,15.5075
2418,2019-08-15T11:30:00-03:00,15555
2419,2019-08-15T12:00:00-03:00,15.5575
2420,2019-08-15T12:30:00-03:00,15.6
2421,2019-08-15T13:00:00-03:00,15565
2422,2019-08-15T13:30:00-03:00,15.5525
2423,2019-08-15T14:00:00-03:00,15.5
2424,2019-08-15T14:30:00-03:00,15315
2425,2019-08-15T15:00:00-03:00,15.3225
2426,2019-08-15T15:30:00-03:00,15.42
2427,2019-08-15T16:00:00-03:00,15.4875
2428,2019-08-15T16:30:00-03:00,15.5
2429,2019-08-15T17:00:00-03:00,15.4625
2430,2019-08-15T17:30:00-03:00,15.43
2431,2019-08-16T10:00:00-03:00,15.85
2432,2019-08-16T10:30:00-03:00,15695
2433,2019-08-16T11:00:00-03:00,15.35
2434,2019-08-16T11:30:00-03:00,15.2575
2435,2019-08-16T12:00:00-03:00,15.2925
2436,2019-08-16T12:30:00-03:00,15.2975
2437,2019-08-16T13:00:00-03:00,15.2
2438,2019-08-16T13:30:00-03:00,15.2375
2439,2019-08-16T14:00:00-03:00,15.2175
2440,2019-08-16T14:30:00-03:00,15205
2441,2019-08-16T15:00:00-03:00,15.2
2442,2019-08-16T15:30:00-03:00,15195
2443,2019-08-16T16:00:00-03:00,15.2525
2444,2019-08-16T16:30:00-03:00,15.3
2445,2019-08-16T17:00:00-03:00,15.3625
2446,2019-08-16T17:30:00-03:00,15435
2447,2019-08-19T10:00:00-03:00,15705
2448,2019-08-19T10:30:00-03:00,15.67
2449,2019-08-19T11:00:00-03:00,15.78
2450,2019-08-19T11:30:00-03:00,16075
2451,2019-08-19T12:00:00-03:00,16145
2452,2019-08-19T12:30:00-03:00,16055
2453,2019-08-19T13:00:00-03:00,15.9775
2454,2019-08-19T13:30:00-03:00,15.9475
2455,2019-08-19T14:00:00-03:00,15.95
2456,2019-08-19T14:30:00-03:00,15.99
2457,2019-08-19T15:00:00-03:00,15.8675
2458,2019-08-19T15:30:00-03:00,15.7625
2459,2019-08-19T16:00:00-03:00,15775
2460,2019-08-19T16:30:00-03:00,15895
2461,2019-08-19T17:00:00-03:00,15.95
2462,2019-08-19T17:30:00-03:00,15.9975
2463,2019-08-20T10:00:00-03:00,15.73
2464,2019-08-20T10:30:00-03:00,15.54
2465,2019-08-20T11:00:00-03:00,15.7575
2466,2019-08-20T11:30:00-03:00,15.81
2467,2019-08-20T12:00:00-03:00,15.83
2468,2019-08-20T12:30:00-03:00,15.8075
2469,2019-08-20T13:00:00-03:00,15.9375
2470,2019-08-20T13:30:00-03:00,16.0075
2471,2019-08-20T14:00:00-03:00,16.0375
2472,2019-08-20T14:30:00-03:00,16.0925
2473,2019-08-20T15:00:00-03:00,16.1925
2474,2019-08-20T15:30:00-03:00,16225
2475,2019-08-20T16:00:00-03:00,16345
2476,2019-08-20T16:30:00-03:00,16315
2477,2019-08-20T17:00:00-03:00,16375
2478,2019-08-20T17:30:00-03:00,16.2975
2479,2019-08-21T10:00:00-03:00,16.9375
2480,2019-08-21T10:30:00-03:00,16.7325
2481,2019-08-21T11:00:00-03:00,16.75
2482,2019-08-21T11:30:00-03:00,16.8
2483,2019-08-21T12:00:00-03:00,16.7075
2484,2019-08-21T12:30:00-03:00,16.72
2485,2019-08-21T13:00:00-03:00,16.7225
2486,2019-08-21T13:30:00-03:00,16.61
2487,2019-08-21T14:00:00-03:00,16585
2488,2019-08-21T14:30:00-03:00,16.5225
2489,2019-08-21T15:00:00-03:00,16.5475
2490,2019-08-21T15:30:00-03:00,16.5225
2491,2019-08-21T16:00:00-03:00,16.6475
2492,2019-08-21T16:30:00-03:00,16.5975
2493,2019-08-21T17:00:00-03:00,16.5025
2494,2019-08-21T17:30:00-03:00,16.5875
2495,2019-08-22T10:00:00-03:00,17
2496,2019-08-22T10:30:00-03:00,16.99
2497,2019-08-22T11:00:00-03:00,17
2498,2019-08-22T11:30:00-03:00,16915
2499,2019-08-22T12:00:00-03:00,16.8075
2500,2019-08-22T12:30:00-03:00,16835
2501,2019-08-22T13:00:00-03:00,16.8925
2502,2019-08-22T13:30:00-03:00,16.8
2503,2019-08-22T14:00:00-03:00,16.8075
2504,2019-08-22T14:30:00-03:00,16.8575
2505,2019-08-22T15:00:00-03:00,16.8375
2506,2019-08-22T15:30:00-03:00,16.8
2507,2019-08-22T16:00:00-03:00,16.7125
2508,2019-08-22T16:30:00-03:00,16.75
2509,2019-08-22T17:00:00-03:00,16.8
2510,2019-08-22T17:30:00-03:00,16.7875
2511,2019-08-23T10:30:00-03:00,14.9075
2512,2019-08-23T11:00:00-03:00,15.23
2513,2019-08-23T11:30:00-03:00,14.9375
2514,2019-08-23T12:00:00-03:00,14905
2515,2019-08-23T12:30:00-03:00,14.86
2516,2019-08-23T13:00:00-03:00,14.71
2517,2019-08-23T13:30:00-03:00,14605
2518,2019-08-23T14:00:00-03:00,14435
2519,2019-08-23T14:30:00-03:00,14.45
2520,2019-08-23T15:00:00-03:00,14.3725
2521,2019-08-23T15:30:00-03:00,14305
2522,2019-08-23T16:00:00-03:00,14.2175
2523,2019-08-23T16:30:00-03:00,13.9
2524,2019-08-23T17:00:00-03:00,14.2475
2525,2019-08-23T17:30:00-03:00,14.35
2526,2019-08-26T10:00:00-03:00,14.4075
2527,2019-08-26T10:30:00-03:00,14.3475
2528,2019-08-26T11:00:00-03:00,13515
2529,2019-08-26T11:30:00-03:00,13.1875
2530,2019-08-26T12:00:00-03:00,13.4125
2531,2019-08-26T12:30:00-03:00,13.3375
2532,2019-08-26T13:00:00-03:00,13325
2533,2019-08-26T13:30:00-03:00,13285
2534,2019-08-26T14:00:00-03:00,13.25
2535,2019-08-26T14:30:00-03:00,12.0375
2536,2019-08-26T15:00:00-03:00,11.9275
2537,2019-08-26T15:30:00-03:00,10.1275
2538,2019-08-26T16:00:00-03:00,11.4375
2539,2019-08-26T16:30:00-03:00,11405
2540,2019-08-26T17:00:00-03:00,11615
2541,2019-08-26T17:30:00-03:00,11465
2542,2019-08-27T10:00:00-03:00,12.4325
2543,2019-08-27T10:30:00-03:00,11.85
2544,2019-08-27T11:00:00-03:00,12505
2545,2019-08-27T11:30:00-03:00,12675
2546,2019-08-27T12:00:00-03:00,12.87
2547,2019-08-27T12:30:00-03:00,12.9325
2548,2019-08-27T13:00:00-03:00,12.8625
2549,2019-08-27T13:30:00-03:00,12.8275
2550,2019-08-27T14:00:00-03:00,12.7875
2551,2019-08-27T14:30:00-03:00,12.7825
2552,2019-08-27T15:00:00-03:00,13505
2553,2019-08-27T15:30:00-03:00,13.34
2554,2019-08-27T16:00:00-03:00,13.4
2555,2019-08-27T16:30:00-03:00,13455
2556,2019-08-27T17:00:00-03:00,13.6325
2557,2019-08-27T17:30:00-03:00,13.72
2558,2019-08-28T10:00:00-03:00,13.0775
2559,2019-08-28T10:30:00-03:00,13.3775
2560,2019-08-28T11:00:00-03:00,13.5275
2561,2019-08-28T11:30:00-03:00,13475
2562,2019-08-28T12:00:00-03:00,13.4925
2563,2019-08-28T12:30:00-03:00,13455
2564,2019-08-28T13:00:00-03:00,13.4425
2565,2019-08-28T13:30:00-03:00,13.4325
2566,2019-08-28T14:00:00-03:00,13.36
2567,2019-08-28T14:30:00-03:00,13.35
2568,2019-08-28T15:00:00-03:00,13.36
2569,2019-08-28T15:30:00-03:00,13.36
2570,2019-08-28T16:00:00-03:00,13.1875
2571,2019-08-28T16:30:00-03:00,13205
2572,2019-08-28T17:00:00-03:00,13.33
2573,2019-08-28T17:30:00-03:00,13.2175
2574,2019-08-29T10:00:00-03:00,13.4725
2575,2019-08-29T10:30:00-03:00,13.3675
2576,2019-08-29T11:00:00-03:00,13.37
2577,2019-08-29T11:30:00-03:00,13.3675
2578,2019-08-29T12:00:00-03:00,13345
2579,2019-08-29T12:30:00-03:00,13.2725
2580,2019-08-29T13:00:00-03:00,13.2875
2581,2019-08-29T13:30:00-03:00,13.4775
2582,2019-08-29T14:00:00-03:00,13.55
2583,2019-08-29T14:30:00-03:00,13545
2584,2019-08-29T15:00:00-03:00,13695
2585,2019-08-29T15:30:00-03:00,14.3475
2586,2019-08-29T16:00:00-03:00,14015
2587,2019-08-29T16:30:00-03:00,14.0025
2588,2019-08-29T17:00:00-03:00,14.05
2589,2019-08-29T17:30:00-03:00,14.02
2590,2019-08-30T10:00:00-03:00,14.3
2591,2019-08-30T10:30:00-03:00,14.2625
2592,2019-08-30T11:00:00-03:00,14255
2593,2019-08-30T11:30:00-03:00,14265
2594,2019-08-30T12:00:00-03:00,14.2275
2595,2019-08-30T12:30:00-03:00,14.26
2596,2019-08-30T13:00:00-03:00,14.2875
2597,2019-08-30T13:30:00-03:00,14.31
2598,2019-08-30T14:00:00-03:00,14.2825
2599,2019-08-30T14:30:00-03:00,14.1825
2600,2019-08-30T15:00:00-03:00,14.24
2601,2019-08-30T15:30:00-03:00,14275
2602,2019-08-30T16:00:00-03:00,14.28
2603,2019-08-30T16:30:00-03:00,14.2625
2604,2019-08-30T17:00:00-03:00,14645
2605,2019-08-30T17:30:00-03:00,14.5
2606,2019-09-02T10:00:00-03:00,14.5925
2607,2019-09-02T10:30:00-03:00,14.68
2608,2019-09-02T11:00:00-03:00,14895
2609,2019-09-02T11:30:00-03:00,14.7925
2610,2019-09-02T12:00:00-03:00,14.79
2611,2019-09-02T12:30:00-03:00,14.7575
2612,2019-09-02T13:00:00-03:00,14755
2613,2019-09-02T13:30:00-03:00,14.72
2614,2019-09-02T14:00:00-03:00,14.6975
2615,2019-09-02T14:30:00-03:00,14725
2616,2019-09-02T15:00:00-03:00,14.7
2617,2019-09-02T15:30:00-03:00,14.7
2618,2019-09-02T16:00:00-03:00,14.6975
2619,2019-09-02T16:30:00-03:00,14.6925
2620,2019-09-02T17:00:00-03:00,14.7
2621,2019-09-02T17:30:00-03:00,14.6925
2622,2019-09-03T10:00:00-03:00,14.4325
2623,2019-09-03T10:30:00-03:00,14625
2624,2019-09-03T11:00:00-03:00,14.51
2625,2019-09-03T11:30:00-03:00,14.4325
2626,2019-09-03T12:00:00-03:00,14.3875
2627,2019-09-03T12:30:00-03:00,14.39
2628,2019-09-03T13:00:00-03:00,14.3725
2629,2019-09-03T13:30:00-03:00,14375
2630,2019-09-03T14:00:00-03:00,14.4425
2631,2019-09-03T14:30:00-03:00,14395
2632,2019-09-03T15:00:00-03:00,14.3975
2633,2019-09-03T15:30:00-03:00,14.0675
2634,2019-09-03T16:00:00-03:00,13.99
2635,2019-09-03T16:30:00-03:00,14075
2636,2019-09-03T17:00:00-03:00,13.9975
2637,2019-09-03T17:30:00-03:00,13.9975
2638,2019-09-04T10:00:00-03:00,13.94
2639,2019-09-04T10:30:00-03:00,13855
2640,2019-09-04T11:00:00-03:00,13.7425
2641,2019-09-04T11:30:00-03:00,13.7275
2642,2019-09-04T12:00:00-03:00,13.7425
2643,2019-09-04T12:30:00-03:00,13.7475
2644,2019-09-04T13:00:00-03:00,13.75
2645,2019-09-04T13:30:00-03:00,13.6825
2646,2019-09-04T14:00:00-03:00,13.69
2647,2019-09-04T14:30:00-03:00,13.6625
2648,2019-09-04T15:00:00-03:00,13665
2649,2019-09-04T15:30:00-03:00,13675
2650,2019-09-04T16:00:00-03:00,13.81
2651,2019-09-04T16:30:00-03:00,13935
2652,2019-09-04T17:00:00-03:00,13.9
2653,2019-09-04T17:30:00-03:00,13875
2654,2019-09-05T10:00:00-03:00,14.02
2655,2019-09-05T10:30:00-03:00,14.2225
2656,2019-09-05T11:00:00-03:00,14.1125
2657,2019-09-05T11:30:00-03:00,14.0975
2658,2019-09-05T12:00:00-03:00,14.05
2659,2019-09-05T12:30:00-03:00,14.0175
2660,2019-09-05T13:00:00-03:00,14
2661,2019-09-05T13:30:00-03:00,13.97
2662,2019-09-05T14:00:00-03:00,13.8875
2663,2019-09-05T14:30:00-03:00,13.8675
2664,2019-09-05T15:00:00-03:00,13.8375
2665,2019-09-05T15:30:00-03:00,13.6875
2666,2019-09-05T16:00:00-03:00,13625
2667,2019-09-05T16:30:00-03:00,13.6975
2668,2019-09-05T17:00:00-03:00,13625
2669,2019-09-05T17:30:00-03:00,13.6
2670,2019-09-06T10:00:00-03:00,13.6875
2671,2019-09-06T10:30:00-03:00,13565
2672,2019-09-06T11:00:00-03:00,13.4025
2673,2019-09-06T11:30:00-03:00,13465
2674,2019-09-06T12:00:00-03:00,13425
2675,2019-09-06T12:30:00-03:00,13.3775
2676,2019-09-06T13:00:00-03:00,13.33
2677,2019-09-06T13:30:00-03:00,13.2675
2678,2019-09-06T14:00:00-03:00,13245
2679,2019-09-06T14:30:00-03:00,13255
2680,2019-09-06T15:00:00-03:00,13.2725
2681,2019-09-06T15:30:00-03:00,13315
2682,2019-09-06T16:00:00-03:00,13.24
2683,2019-09-06T16:30:00-03:00,13275
2684,2019-09-06T17:00:00-03:00,13.2
2685,2019-09-06T17:30:00-03:00,13.2
2686,2019-09-09T10:00:00-03:00,13.2425
2687,2019-09-09T10:30:00-03:00,13.1075
2688,2019-09-09T11:00:00-03:00,13.1
2689,2019-09-09T11:30:00-03:00,13.0575
2690,2019-09-09T12:00:00-03:00,13.04
2691,2019-09-09T12:30:00-03:00,12885
2692,2019-09-09T13:00:00-03:00,12.7575
2693,2019-09-09T13:30:00-03:00,12.7375
2694,2019-09-09T14:00:00-03:00,12735
2695,2019-09-09T14:30:00-03:00,12.64
2696,2019-09-09T15:00:00-03:00,12.4975
2697,2019-09-09T15:30:00-03:00,12.49
2698,2019-09-09T16:00:00-03:00,12475
2699,2019-09-09T16:30:00-03:00,12.5375
2700,2019-09-09T17:00:00-03:00,12.64
2701,2019-09-09T17:30:00-03:00,12.6725
2702,2019-09-10T10:00:00-03:00,12635
2703,2019-09-10T10:30:00-03:00,12.5325
2704,2019-09-10T11:00:00-03:00,12.4725
2705,2019-09-10T11:30:00-03:00,12.5
2706,2019-09-10T12:00:00-03:00,12.4925
2707,2019-09-10T12:30:00-03:00,12.4625
2708,2019-09-10T13:00:00-03:00,12445
2709,2019-09-10T13:30:00-03:00,12.45
2710,2019-09-10T14:00:00-03:00,12.44
2711,2019-09-10T14:30:00-03:00,12.5225
2712,2019-09-10T15:00:00-03:00,12.4975
2713,2019-09-10T15:30:00-03:00,12.55
2714,2019-09-10T16:00:00-03:00,12645
2715,2019-09-10T16:30:00-03:00,12.81
2716,2019-09-10T17:00:00-03:00,12855
2717,2019-09-10T17:30:00-03:00,12.9875
2718,2019-09-11T10:00:00-03:00,13.24
2719,2019-09-11T10:30:00-03:00,13.3725
2720,2019-09-11T11:00:00-03:00,13395
2721,2019-09-11T11:30:00-03:00,13.4
2722,2019-09-11T12:00:00-03:00,13.3825
2723,2019-09-11T12:30:00-03:00,13.38
2724,2019-09-11T13:00:00-03:00,13.45
2725,2019-09-11T13:30:00-03:00,13425
2726,2019-09-11T14:00:00-03:00,13.4675
2727,2019-09-11T14:30:00-03:00,13.42
2728,2019-09-11T15:00:00-03:00,13425
2729,2019-09-11T15:30:00-03:00,13415
2730,2019-09-11T16:00:00-03:00,13.4
2731,2019-09-11T16:30:00-03:00,13385
2732,2019-09-11T17:00:00-03:00,13.39
2733,2019-09-11T17:30:00-03:00,13.3875
2734,2019-09-12T10:00:00-03:00,13.4825
2735,2019-09-12T10:30:00-03:00,13.43
2736,2019-09-12T11:00:00-03:00,13745
2737,2019-09-12T11:30:00-03:00,13775
2738,2019-09-12T12:00:00-03:00,13825
2739,2019-09-12T12:30:00-03:00,13.86
2740,2019-09-12T13:00:00-03:00,13.83
2741,2019-09-12T13:30:00-03:00,13805
2742,2019-09-12T14:00:00-03:00,13835
2743,2019-09-12T14:30:00-03:00,13.7025
2744,2019-09-12T15:00:00-03:00,13.75
2745,2019-09-12T15:30:00-03:00,13.7275
2746,2019-09-12T16:00:00-03:00,13745
2747,2019-09-12T16:30:00-03:00,13.7275
2748,2019-09-12T17:00:00-03:00,13.79
2749,2019-09-12T17:30:00-03:00,13795
2750,2019-09-13T10:00:00-03:00,13725
2751,2019-09-13T10:30:00-03:00,13795
2752,2019-09-13T11:00:00-03:00,13.8125
2753,2019-09-13T11:30:00-03:00,13.85
2754,2019-09-13T12:00:00-03:00,13785
2755,2019-09-13T12:30:00-03:00,13.79
2756,2019-09-13T13:00:00-03:00,13.9075
2757,2019-09-13T13:30:00-03:00,13.95
2758,2019-09-13T14:00:00-03:00,13.95
2759,2019-09-13T14:30:00-03:00,13.7775
2760,2019-09-13T15:00:00-03:00,13.69
2761,2019-09-13T15:30:00-03:00,13.68
2762,2019-09-13T16:00:00-03:00,13.67
2763,2019-09-13T16:30:00-03:00,13.7475
2764,2019-09-13T17:00:00-03:00,13.7775
2765,2019-09-13T17:30:00-03:00,13775
2766,2019-09-16T10:00:00-03:00,13.5925
2767,2019-09-16T10:30:00-03:00,13.6
2768,2019-09-16T11:00:00-03:00,13.7575
2769,2019-09-16T11:30:00-03:00,13.75
2770,2019-09-16T12:00:00-03:00,13845
2771,2019-09-16T12:30:00-03:00,13.81
2772,2019-09-16T13:00:00-03:00,13.72
2773,2019-09-16T13:30:00-03:00,13.65
2774,2019-09-16T14:00:00-03:00,13.6825
2775,2019-09-16T14:30:00-03:00,13.6
2776,2019-09-16T15:00:00-03:00,13615
2777,2019-09-16T15:30:00-03:00,13695
2778,2019-09-16T16:00:00-03:00,13635
2779,2019-09-16T16:30:00-03:00,13.6175
2780,2019-09-16T17:00:00-03:00,13.6125
2781,2019-09-16T17:30:00-03:00,13.61
2782,2019-09-17T10:00:00-03:00,13.5275
2783,2019-09-17T10:30:00-03:00,13.7675
2784,2019-09-17T11:00:00-03:00,13.7425
2785,2019-09-17T11:30:00-03:00,13.66
2786,2019-09-17T12:00:00-03:00,13.7275
2787,2019-09-17T12:30:00-03:00,13765
2788,2019-09-17T13:00:00-03:00,13.81
2789,2019-09-17T13:30:00-03:00,13.8225
2790,2019-09-17T14:00:00-03:00,13.78
2791,2019-09-17T14:30:00-03:00,13.7775
2792,2019-09-17T15:00:00-03:00,13.8425
2793,2019-09-17T15:30:00-03:00,13805
2794,2019-09-17T16:00:00-03:00,13.82
2795,2019-09-17T16:30:00-03:00,13.8725
2796,2019-09-17T17:00:00-03:00,13.8625
2797,2019-09-17T17:30:00-03:00,13875
2798,2019-09-18T10:00:00-03:00,13.7925
2799,2019-09-18T10:30:00-03:00,13.8475
2800,2019-09-18T11:00:00-03:00,14.01
2801,2019-09-18T11:30:00-03:00,14.1125
2802,2019-09-18T12:00:00-03:00,14.1225
2803,2019-09-18T12:30:00-03:00,14105
2804,2019-09-18T13:00:00-03:00,14.08
2805,2019-09-18T13:30:00-03:00,14.08
2806,2019-09-18T14:00:00-03:00,14.0975
2807,2019-09-18T14:30:00-03:00,14125
2808,2019-09-18T15:00:00-03:00,14.02
2809,2019-09-18T15:30:00-03:00,14065
2810,2019-09-18T16:00:00-03:00,14.09
2811,2019-09-18T16:30:00-03:00,14.1375
2812,2019-09-18T17:00:00-03:00,14.2075
2813,2019-09-18T17:30:00-03:00,14075
2814,2019-09-19T10:00:00-03:00,14.3375
2815,2019-09-19T10:30:00-03:00,14.2675
2816,2019-09-19T11:00:00-03:00,14.24
2817,2019-09-19T11:30:00-03:00,14325
2818,2019-09-19T12:00:00-03:00,14.3625
2819,2019-09-19T12:30:00-03:00,14435
2820,2019-09-19T13:00:00-03:00,14.45
2821,2019-09-19T13:30:00-03:00,14.6025
2822,2019-09-19T14:00:00-03:00,14.5625
2823,2019-09-19T14:30:00-03:00,14.4875
2824,2019-09-19T15:00:00-03:00,14515
2825,2019-09-19T15:30:00-03:00,14.52
2826,2019-09-19T16:00:00-03:00,14.5125
2827,2019-09-19T16:30:00-03:00,14.4025
2828,2019-09-19T17:00:00-03:00,14.49
2829,2019-09-19T17:30:00-03:00,14.4075
2830,2019-09-20T10:00:00-03:00,14.3475
2831,2019-09-20T10:30:00-03:00,14.3225
2832,2019-09-20T11:00:00-03:00,14.2775
2833,2019-09-20T11:30:00-03:00,14.2475
2834,2019-09-20T12:00:00-03:00,14.3275
2835,2019-09-20T12:30:00-03:00,14.3625
2836,2019-09-20T13:00:00-03:00,14.35
2837,2019-09-20T13:30:00-03:00,14.4325
2838,2019-09-20T14:00:00-03:00,14.35
2839,2019-09-20T14:30:00-03:00,14355
2840,2019-09-20T15:00:00-03:00,14.35
2841,2019-09-20T15:30:00-03:00,14.3
2842,2019-09-20T16:00:00-03:00,14.32
2843,2019-09-20T16:30:00-03:00,14.3675
2844,2019-09-20T17:00:00-03:00,14.3625
2845,2019-09-20T17:30:00-03:00,14325
2846,2019-09-23T10:00:00-03:00,14.17
2847,2019-09-23T10:30:00-03:00,14.0925
2848,2019-09-23T11:00:00-03:00,14.0725
2849,2019-09-23T11:30:00-03:00,14075
2850,2019-09-23T12:00:00-03:00,14075
2851,2019-09-23T12:30:00-03:00,14075
2852,2019-09-23T13:00:00-03:00,14.1425
2853,2019-09-23T13:30:00-03:00,14095
2854,2019-09-23T14:00:00-03:00,14.0825
2855,2019-09-23T14:30:00-03:00,14085
2856,2019-09-23T15:00:00-03:00,14.0925
2857,2019-09-23T15:30:00-03:00,14.14
2858,2019-09-23T16:00:00-03:00,14.12
2859,2019-09-23T16:30:00-03:00,14.2125
2860,2019-09-23T17:00:00-03:00,14.25
2861,2019-09-23T17:30:00-03:00,14.2125
2862,2019-09-24T10:00:00-03:00,14.0775
2863,2019-09-24T10:30:00-03:00,14065
2864,2019-09-24T11:00:00-03:00,14.0725
2865,2019-09-24T11:30:00-03:00,14.17
2866,2019-09-24T12:00:00-03:00,14.1975
2867,2019-09-24T12:30:00-03:00,14225
2868,2019-09-24T13:00:00-03:00,14175
2869,2019-09-24T13:30:00-03:00,14.1625
2870,2019-09-24T14:00:00-03:00,14.2225
2871,2019-09-24T14:30:00-03:00,14.1825
2872,2019-09-24T15:00:00-03:00,14.2075
2873,2019-09-24T15:30:00-03:00,14205
2874,2019-09-24T16:00:00-03:00,14215
2875,2019-09-24T16:30:00-03:00,14.1975
2876,2019-09-24T17:00:00-03:00,14225
2877,2019-09-25T10:00:00-03:00,14025
2878,2019-09-25T10:30:00-03:00,13.93
2879,2019-09-25T11:00:00-03:00,13895
2880,2019-09-25T11:30:00-03:00,13.8075
2881,2019-09-25T12:00:00-03:00,13.89
2882,2019-09-25T12:30:00-03:00,13855
2883,2019-09-25T13:00:00-03:00,13.7875
2884,2019-09-25T13:30:00-03:00,13.7625
2885,2019-09-25T14:00:00-03:00,13.8625
2886,2019-09-25T14:30:00-03:00,14
2887,2019-09-25T15:00:00-03:00,14.1625
2888,2019-09-25T15:30:00-03:00,14.21
2889,2019-09-25T16:00:00-03:00,14.22
2890,2019-09-25T16:30:00-03:00,14.2925
2891,2019-09-25T17:00:00-03:00,14.3275
2892,2019-09-25T17:30:00-03:00,14.3175
2893,2019-09-26T10:00:00-03:00,14.3025
2894,2019-09-26T10:30:00-03:00,14.4375
2895,2019-09-26T11:00:00-03:00,14.3475
2896,2019-09-26T11:30:00-03:00,14.3775
2897,2019-09-26T12:00:00-03:00,14.3975
2898,2019-09-26T12:30:00-03:00,14.4475
2899,2019-09-26T13:00:00-03:00,14.4925
2900,2019-09-26T13:30:00-03:00,14.5275
2901,2019-09-26T14:00:00-03:00,14.5025
2902,2019-09-26T14:30:00-03:00,14525
2903,2019-09-26T15:00:00-03:00,14.54
2904,2019-09-26T15:30:00-03:00,14.55
2905,2019-09-26T16:00:00-03:00,14.5825
2906,2019-09-26T16:30:00-03:00,14635
2907,2019-09-26T17:00:00-03:00,14655
2908,2019-09-26T17:30:00-03:00,14.6475
2909,2019-09-27T10:00:00-03:00,14.4875
2910,2019-09-27T10:30:00-03:00,14.5325
2911,2019-09-27T11:00:00-03:00,14525
2912,2019-09-27T11:30:00-03:00,14.4425
2913,2019-09-27T12:00:00-03:00,14.5175
2914,2019-09-27T12:30:00-03:00,14515
2915,2019-09-27T13:00:00-03:00,14.4075
2916,2019-09-27T13:30:00-03:00,14405
2917,2019-09-27T14:00:00-03:00,14.39
2918,2019-09-27T14:30:00-03:00,14.4525
2919,2019-09-27T15:00:00-03:00,14.4775
2920,2019-09-27T15:30:00-03:00,14.5175
2921,2019-09-27T16:00:00-03:00,14.5625
2922,2019-09-27T16:30:00-03:00,14.5275
2923,2019-09-27T17:00:00-03:00,14.5625
2924,2019-09-27T17:30:00-03:00,14475
